,district,area,year,rooms,value,floor,elevator,parking,warehouse
5487, اقدسیه ,۳۵۹,۱۳۹۹,۴,۵۹٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5488, نواب ,۸۸,۱۳۹۸,۲,۲٬۹۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5489, ولنجک ,۹۵,۱۳۹۹,۲,۱۱٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5490, سهروردی,۱۲۵,۱۳۹۴,۳,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5491, جنت‌آباد مرکزی ,۷۴,۱۳۸۰,۲,۴٬۰۲۰٬۰۰۰٬۰۰۰,همکف,False,"(True,)",True
5492, فرمانیه ,۴۰۰,۱۳۹۸,۴,۵۴٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5493, جردن ,۷۶,۱۴۰۰,۲,۸٬۳۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5494, مبارک‌آباد بهشتی ,۱۱۳,۱۳۹۹,۲,۲٬۱۴۷٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5495, تولید دارو ,۵۳,۱۳۸۹,۲,۱٬۷۵۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
5496, مرزداران ,۱۶۵,۱۳۹۹,۳,۱۹٬۸۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5497, سهروردی,۴۰۰,۱۳۹۴,+۴,۳۵٬۳۰۰٬۰۰۰٬۰۰۰,۴ از ۴,"(True,)","(True,)",True
5498, نیاوران ,۱۲۰,۱۳۹۸,۲,۱۴٬۸۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5499, الهیه,۲۸۰,۱۴۰۱,۳,۶۸٬۰۰۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
5500, قیطریه ,۱۹۰,۱۳۸۳,۳,۱۴٬۹۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5501, شهرک غرب,۱۳۰,۱۳۹۸,۳,۱۵٬۶۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5502, الهیه ,۲۱۰,۱۳۹۹,۳,۳۸٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5503, سعادت‌آباد ,۱۴۸,۱۳۸۵,۳,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5504, سهروردی,۱۳۰,۱۳۹۵,۳,۱۲٬۳۵۰٬۰۰۰٬۰۰۰,۲ از ۴,"(True,)","(True,)",True
5505, مبارک‌آباد بهشتی ,۱۴۰,۱۳۹۹,۳,۲٬۱۷۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5506, کوی فردوس ,۱۴۰,۱۳۹۸,۳,۹٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5507, شهرک غرب ,۱۶۲,۱۳۷۸,۳,۱۴٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۴,"(True,)","(True,)",True
5508, سلسبیل,۶۹,۱۳۷۴,۱,۲٬۴۰۰٬۰۰۰٬۰۰۰,همکف,False,False,False
5509, مرزداران ,۶۰,۱۳۹۵,۱,۵٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5510, مبارک‌آباد بهشتی ,۶۲,۱۳۹۸,۲,۱٬۱۱۶٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
5511, استاد معین,۱۲۷,۱۴۰۱,۲,۵٬۵۸۸٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5512, اقدسیه ,۱۴۱,۱۳۸۸,۳,۱۶٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۴,"(True,)","(True,)",True
5513, سعادت‌آباد ,۹۵,۱۳۸۹,۲,۸٬۱۰۰٬۰۰۰٬۰۰۰,همکف از ۴,"(True,)","(True,)",True
5514, سبلان ,۴۵,۱۳۸۲,۱,۱٬۷۰۰٬۰۰۰٬۰۰۰,۱,False,False,False
5515, جیحون ,۸۷,۱۴۰۰,۲,۴٬۰۸۹٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5516, تهرانپارس غربی ,۸۰,۱۳۹۳,۲,۵٬۸۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5517, گیشا (کوی نصر) ,۹۰,۱۳۹۷,۲,۹٬۳۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5518, ستارخان,۷۶,۱۳۸۶,۲,۴٬۱۰۰٬۰۰۰٬۰۰۰,۳ از ۴,False,"(True,)",True
5519, فرمانیه ,۱۷۵,۱۳۸۵,۳,۱۶٬۸۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5520, شهرک راه‌آهن ,۱۱۵,۱۴۰۰,۳,۷٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۳,"(True,)","(True,)",True
5521, آبشار ,۱۲۰,۱۴۰۰,۱,۴۳۰,مشاور املاک,"(True,)",False,False
5522, جنت‌آباد مرکزی ,۱۵۰,۱۴۰۱,۳,۱۲٬۷۵۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5523, میرداماد ,۱۶۰,۱۴۰۱,۳,۲۲٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5524, تهرانپارس غربی ,۲۱۵,۱۳۹۴,۳,۱۳٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5525, گیشا (کوی نصر) ,۷۱,۱۳۸۸,۱,۶٬۴۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5526, سعادت‌آباد,۱۱۹,۱۳۸۳,۳,۸٬۱۵۰٬۰۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
5527, پونک ,۶۵,۱۳۸۶,۱,۴٬۱۵۰٬۰۰۰٬۰۰۰,۳ از ۴,"(True,)","(True,)",True
5528, اقدسیه,۲۲۳,۱۳۸۶,۳,۲۱٬۳۰۰٬۰۰۰٬۰۰۰,۱ از ۶,"(True,)","(True,)",True
5529, جیحون ,۵۰,۱۳۸۵,۱,۱٬۳۵۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
5530, پونک ,۱۰۸,۱۳۹۴,۲,۸٬۳۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
5531, جنت‌آباد مرکزی ,۸۲,۱۳۹۹,۲,۵٬۵۷۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5532, اباذر ,۶۴,۱۳۹۱,۱,۴٬۶۵۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)","(True,)",True
5533, مرزداران ,۱۳۰,۱۳۷۵,۳,۷٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5534, حکیمیه ,۱۱۰,۱۳۹۹,۲,۵٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5535, باغ فیض ,۵۴,۱۳۸۵,۱,۳٬۵۲۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5536, اختیاریه ,۱۳۱,۱۳۹۵,۳,۱۱٬۷۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
5537, سعادت‌آباد,۶۷,۱۳۹۳,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)","(True,)",True
5538, جردن ,۱۶۳,۱۴۰۱,۳,۲۰٬۳۷۵٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5539, الهیه ,۶۰۰,۱۳۸۵,+۴,۷۸٬۰۰۰٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
5540, ستارخان ,۲۶۰۰,۱۳۹۳,+۴,۱۰۰٬۰۰۰٬۰۰۰٬۰۰۰,۹ از ۹,"(True,)","(True,)",True
5541, قیطریه ,۱۷۶,۱۴۰۰,۳,۲۱٬۹۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5542, جی ,۵۲,۱۳۸۴,۱,۱٬۵۹۵٬۰۰۰٬۰۰۰,همکف,"(True,)",False,False
5543, نواب,۷۳,۱۳۸۵,۲,۲٬۱۰۰٬۰۰۰٬۰۰۰,۱ از ۴,False,False,False
5544, نیاوران ,۷۹,۱۳۸۲,۲,۸٬۳۰۰٬۰۰۰٬۰۰۰,۲ از ۴,"(True,)","(True,)",True
5545, صادقیه,۹۰,۱۴۰۱,۲,۶٬۳۳۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5546, تهرانپارس غربی ,۲۰۰,۱۴۰۱,۳,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5547, نیلوفر ,۱۲۲,۱۳۹۱,۳,۱۱٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5548, اختیاریه ,۱۶۷,۱۳۸۶,۳,۱۱٬۱۱۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5549, سعادت‌آباد ,۱۴۵,۱۴۰۱,۳,۲۰٬۷۳۵٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
5550, هروی ,۱۴۸,۱۳۹۴,۳,۱۴٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5551, هروی ,۱۶۰,۱۴۰۰,۳,۱۵٬۵۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5552, هروی ,۱۴۲,۱۳۹۵,۳,۱۲٬۲۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5553, هروی ,۱۰۰,۱۳۹۸,۲,۹٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5554, الهیه ,۱۳۰,۱۳۹۳,۲,۱۴٬۵۰۰٬۰۰۰٬۰۰۰,همکف,"(True,)","(True,)",True
5555, سعادت‌آباد,۸۳,۱۳۸۲,۲,۶٬۷۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5556, دروس ,۳۱۸,۱۳۹۸,۳,۵۵٬۶۵۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5557, زعفرانیه ,۲۷۰,۱۳۹۹,۳,۶۷٬۰۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5558, سعادت‌آباد ,۱۲۵,۱۳۹۹,۲,۱۶٬۷۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5559, جنت‌آباد مرکزی ,۱۰۰,۱۴۰۱,۲,۶٬۸۰۰٬۰۰۰٬۰۰۰,۲ از ۸,"(True,)","(True,)",True
5560, بریانک ,۴۶,۱۳۸۲,۱,۱٬۵۳۰٬۰۰۰٬۰۰۰,۳,False,False,False
5561, جی ,۶۰,۱۴۰۱,۱,۲٬۳۰۰٬۰۰۰٬۰۰۰,۱,"(True,)",False,False
5562, سعادت‌آباد ,۱۶۵,۱۳۹۳,۳,۱۷٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5563, چیتگر ,۲۰,۱۴۰۱,۲,۴۱۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5564, آجودانیه ,۱۹۰,۱۳۸۹,۳,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5565, سعادت‌آباد,۱۱۵,۱۳۸۶,۲,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5566, پیروزی ,۱۴۱,۱۴۰۱,۳,۷٬۳۰۰٬۰۰۰٬۰۰۰,۴ از ۶,"(True,)","(True,)",True
5567, دریاچه شهدای خلیج فارس ,۱۵۴,۱۴۰۰,۳,۶٬۱۰۰٬۰۰۰٬۰۰۰,۲۳,"(True,)","(True,)",True
5568, کوی فردوس ,۵۷,۱۳۹۸,۱,۴٬۹۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5569, پاسداران ,۱۱۰,۱۴۰۰,۲,۱۳٬۲۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5570, فرمانیه ,۱۴۰,۱۴۰۰,۲,۲۲٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5571, پونک ,۱۴۶,۱۴۰۱,۳,۹٬۹۲۸٬۰۰۰٬۰۰۰,۸,"(True,)","(True,)",True
5572, ستارخان,۸۵,۱۳۷۹,۲,۴٬۳۰۰٬۰۰۰٬۰۰۰,۳ از ۴,False,"(True,)",True
5573, یوسف‌آباد ,۱۰۶,۱۳۹۲,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۱,False,"(True,)",True
5574, پونک,۱۴۴,۱۳۹۳,۳,۱۰٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۴,"(True,)","(True,)",True
5575, نیاوران ,۱۲۰,۱۴۰۱,۲,۱۰٬۸۰۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
5576, دروس ,۱۸۷,۱۴۰۱,۲,۱۵٬۷۶۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
5577, جمال‌زاده ,۵۴,۱۳۸۲,۱,۲٬۱۵۰٬۰۰۰٬۰۰۰,۱,False,False,False
5578, مرزداران ,۱۴۱,۱۴۰۱,۳,۹٬۸۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5579, قیطریه ,۱۵۵,۱۳۹۲,۳,۱۴٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۴,"(True,)","(True,)",True
5580, استخر ,۷۰۰,۱۳۹۸,۲,۷۰۰,شخصی,"(True,)","(True,)",True
5581, اباذر ,۱۲۰,۱۴۰۱,۳,۱۰٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5582, جنت‌آباد جنوبی ,۹۸,۱۳۹۵,۲,۷٬۰۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5583, کامرانیه ,۲۵۰,۱۴۰۱,۳,۴۲٬۰۰۰٬۰۰۰٬۰۰۰,۱۰,"(True,)","(True,)",True
5584, پونک ,۱۷۲,۱۴۰۰,۳,۱۴٬۸۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5585, استاد معین ,۸۴,۱۳۹۴,۲,۳٬۵۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5586, شهران جنوبی ,۵۷,۱۳۸۵,۱,۳٬۴۰۰٬۰۰۰٬۰۰۰,همکف,"(True,)",False,False
5587, نیاوران ,۲۸۵,۱۳۹۷,۴,۵۲٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5588, باغ فیض ,۵۵,۱۳۸۰,۱,۲٬۹۵۰٬۰۰۰٬۰۰۰,۴ از ۴,False,"(True,)",True
5589, شهر زیبا ,۱۰۹,۱۳۹۳,۲,۷٬۳۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5590, ستارخان ,۱۴۲,۱۴۰۱,۳,۸٬۷۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5591, پونک ,۸۲,۱۳۹۳,۲,۶٬۵۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5592, جنت‌آباد شمالی ,۷۳,۱۴۰۰,۲,۴٬۹۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5593, شهران جنوبی ,۹۰,۱۳۹۶,۲,۵٬۰۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
5594, سعادت‌آباد ,۱۲۰,۱۳۸۸,۳,۱۰٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5595, تهرانپارس غربی ,۱۳۲,۱۳۹۱,۳,۹٬۰۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5596, گیشا (کوی نصر) ,۸۰,۱۳۹۲,۲,۶٬۶۰۰٬۰۰۰٬۰۰۰,۱ از ۵,"(True,)","(True,)",True
5597, اختیاریه ,۹۰,۱۴۰۱,۲,۹٬۹۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5598, کوی فردوس ,۷۰,۱۳۸۱,۲,۴٬۵۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5599, یوسف‌آباد ,۹۳,۱۳۷۲,۲,۸٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5600, پونک ,۶۲,۱۳۸۵,۱,۳٬۹۰۰٬۰۰۰٬۰۰۰,۴ از ۴,False,"(True,)",True
5601, جی ,۹۴,۱۴۰۰,۲,۳٬۵۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5602, شهران جنوبی ,۶۴,۱۳۹۸,۱,۴٬۴۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5603, شهرک غرب ,۱۳۳,۱۴۰۰,۳,۱۶٬۲۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5604, باغ فیض ,۱۲۶,۱۳۸۲,۲,۷٬۲۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5605, شهرک راه‌آهن ,۱۲۴,۱۴۰۱,۲,۴٬۶۰۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5606, نارمک ,۷۵,۱۳۹۵,۲,۳٬۶۰۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)",False,False
5607, کوی فردوس ,۱۰۰,۱۴۰۱,۲,۶٬۸۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5608, سعادت‌آباد ,۲۱۰,۱۳۹۹,۳,۳۶٬۷۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5609, نیاوران ,۳۴۳,۱۴۰۱,۴,۵۰٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5610, فرمانیه ,۱۲۵,۱۳۹۳,۲,۱۵٬۵۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5611, میرداماد ,۶۶,۱۳۹۶,۱,۵٬۸۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5612, یوسف‌آباد ,۱۴۷,۱۴۰۱,۳,۱۳٬۸۱۸٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5613, نیاوران ,۳۱۵,۱۳۹۰,۳,۴۷٬۲۵۰٬۰۰۰٬۰۰۰,۱۲,"(True,)","(True,)",True
5614, چیتگر ,۵۰,۱۴۰۱,۳,۸۰۰٬۰۰۰٬۰۰۰,۱۰,"(True,)",False,False
5615, اباذر ,۹۸,۱۳۹۵,۲,۷٬۸۴۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5616, قیطریه ,۱۱۵,۱۳۸۴,۲,۷٬۹۷۰٬۰۰۰٬۰۰۰,۳,False,"(True,)",True
5617, نیاوران ,۱۸۵,۱۳۸۵,۳,۲۳٬۱۲۵٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5618, پونک ,۱۱۵,۱۳۹۱,۳,۷٬۳۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5619, جنت‌آباد مرکزی ,۸۰,۱۳۸۷,۲,۵٬۰۷۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5620, گیشا (کوی نصر) ,۱۰۴,۱۳۹۷,۲,۱۰٬۵۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5621, جنت‌آباد جنوبی ,۱۳۰,۱۴۰۰,۳,۱۲٬۳۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5622, امیرآباد ,۱۰۸,۱۴۰۰,۲,۸٬۱۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5623, نیرو هوایی ,۸۰,۱۳۸۰,۲,۳٬۵۰۰٬۰۰۰٬۰۰۰,۱,False,False,False
5624, سعادت‌آباد ,۳۲۰,۱۴۰۰,۴,۶۰٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5625, اندیشه (شهر زیبا) ,۶۹,۱۳۹۵,۲,۹۹۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5626, پونک,۷۵,۱۳۸۲,۲,۵٬۵۵۰٬۰۰۰٬۰۰۰,۱ از ۴,"(True,)","(True,)",True
5627, دارآباد ,۱۴۵,۱۳۹۲,۳,۱۴٬۰۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5628, ظفر ,۱۳۳,۱۴۰۱,۳,۲۰٬۵۰۰٬۰۰۰٬۰۰۰,۱ از ۶,"(True,)","(True,)",True
5629, چیتگر ,۱۳۱,۱۴۰۱,۳,۸٬۶۵۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5630, دریاچه شهدای خلیج فارس ,۷۳,۱۳۸۵,۲,۳٬۶۰۰٬۰۰۰٬۰۰۰,۲,False,"(True,)",True
5631, تهرانپارس غربی ,۱۳۵,۱۳۹۳,۳,۸٬۸۰۰٬۰۰۰٬۰۰۰,۶ از ۶,"(True,)","(True,)",True
5632, مرزداران ,۱۸۰,۱۴۰۰,۳,۲۱٬۶۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5633, سعادت‌آباد ,۱۷۰,۱۴۰۰,۳,۳۰٬۰۰۰٬۰۰۰٬۰۰۰,۶ از ۶,"(True,)","(True,)",True
5634, پونک ,۶۲,۱۳۹۱,۱,۴٬۷۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5635, سعادت‌آباد ,۲۰۵,۱۴۰۱,۳,۳۴٬۰۰۰٬۰۰۰٬۰۰۰,۲ از ۸,"(True,)","(True,)",True
5636, سعادت‌آباد ,۲۵۰,۱۴۰۱,۳,۴۵٬۰۰۰٬۰۰۰٬۰۰۰,۶ از ۹,"(True,)","(True,)",True
5637, سعادت‌آباد ,۱۹۰,۱۴۰۱,۳,۲۷٬۰۰۰٬۰۰۰٬۰۰۰,۵ از ۵,"(True,)","(True,)",True
5638, پونک ,۶۸,۱۳۸۹,۲,۵٬۵۰۰٬۰۰۰٬۰۰۰,۱ از ۴,False,"(True,)",True
5639, کوی فردوس ,۹۰,۱۴۰۱,۲,۷٬۰۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5640, شهرک راه‌آهن ,۱۱۳,۱۴۰۱,۲,۴٬۳۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5641, کوی فردوس ,۹۸,۱۳۸۵,۲,۶٬۲۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5642, هروی ,۲۱۶,۱۴۰۰,۳,۲۰٬۵۰۰٬۰۰۰٬۰۰۰,۱۱,"(True,)","(True,)",True
5643, شهرک غرب ,۲۰۷,۱۳۸۵,۳,۲۹٬۰۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5644, پونک,۹۰,۱۳۹۰,۲,۷٬۳۲۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5645, فرمانیه ,۳۳۰,۱۳۹۹,۴,۶۵٬۰۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5646, فرمانیه ,۲۴۰,۱۳۹۰,۳,۲۸٬۸۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5647, فرمانیه ,۱۳۵,۱۳۹۶,۲,۲۱٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5648, یوسف‌آباد,۱۲۷,۱۴۰۰,۳,۱۳٬۶۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5649, سازمان برنامه ,۶۱,۱۳۸۶,۲,۴٬۴۰۰٬۰۰۰٬۰۰۰,۲ از ۵,"(True,)","(True,)",True
5650, شهران شمالی ,۱۱۰,۱۳۹۱,۲,۶٬۳۵۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5651, یوسف‌آباد ,۱۱۵,۱۳۷۹,۳,۸٬۷۰۰٬۰۰۰٬۰۰۰,۲ از ۷,"(True,)","(True,)",True
5652, پاتریس لومومبا ,۱۵۰,۱۴۰۱,۳,۱۱٬۲۵۰٬۰۰۰٬۰۰۰,۳,"(True,)","(True,)",True
5653, سرآسیاب مهرآباد ,۹۳,۱۳۹۶,۲,۳٬۶۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5654, جنت‌آباد مرکزی ,۱۷۰,۱۴۰۱,۳,۱۳٬۹۰۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5655, جنت‌آباد جنوبی ,۷۲,۱۳۸۳,۲,۴٬۳۰۰٬۰۰۰٬۰۰۰,۲ از ۴,False,"(True,)",True
5656, دریاچه شهدای خلیج فارس ,۱۱۰,۱۴۰۱,۳,۳٬۵۲۰٬۰۰۰٬۰۰۰,۱۶,"(True,)","(True,)",True
5657, نواب ,۸۶,۱۳۹۶,۲,۲٬۲۲۰٬۰۰۰٬۰۰۰,۳ از ۵,"(True,)","(True,)",True
5658, پاسداران ,۷۱,۱۳۸۴,۱,۶٬۳۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5659, شهران شمالی ,۸۵,۱۳۸۶,۲,۵٬۱۰۰٬۰۰۰٬۰۰۰,۵,"(True,)","(True,)",True
5660, سعادت‌آباد ,۱۴۸,۱۳۹۶,۳,۱۲٬۶۰۰٬۰۰۰٬۰۰۰,۶,"(True,)","(True,)",True
5661, پونک ,۵۵,۱۳۸۴,۱,۳٬۹۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
5662, جنت‌آباد شمالی ,۱۶۰,۱۴۰۱,۳,۱۰٬۸۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5663, کامرانیه ,۱۴۷,۱۴۰۱,۳,۱۶٬۱۷۰٬۰۰۰٬۰۰۰,۵ از ۱۰,"(True,)","(True,)",True
5664, یوسف‌آباد ,۱۱۰,۱۳۹۶,۲,۱۰٬۰۰۰٬۰۰۰٬۰۰۰,۱,"(True,)","(True,)",True
5665, چیتگر ,۱۰۰,۱۴۰۱,۲,۱٬۷۵۰٬۰۰۰٬۰۰۰,۷,"(True,)","(True,)",True
5666, جنت‌آباد مرکزی ,۱۰۰,۱۴۰۰,۲,۷٬۵۰۰٬۰۰۰٬۰۰۰,۴ از ۵,"(True,)","(True,)",True
5667, شریف,۱۱۴,۱۳۹۱,۲,۴٬۶۰۰٬۰۰۰٬۰۰۰,۱۵ از ۱۶,"(True,)","(True,)",True
5668, نیاوران,۸۵,۱۳۹۸,۲,۷٬۵۰۰٬۰۰۰٬۰۰۰,۱ از ۶,"(True,)","(True,)",True
5669, ستارخان,۱۰۷,۱۴۰۰,۲,۷٬۹۰۰٬۰۰۰٬۰۰۰,۲,"(True,)","(True,)",True
5670, اندیشه (شهر زیبا) ,۴۰,۱۳۹۵,۱,۱٬۲۵۰٬۰۰۰٬۰۰۰,۲,"(True,)",False,False
5671, سبلان ,۵۲,۱۳۸۴,۱,۱٬۵۶۰٬۰۰۰٬۰۰۰,۴,False,False,False
5672, ستارخان ,۹۴,۱۳۹۹,۲,۵٬۸۰۰٬۰۰۰٬۰۰۰,۴,"(True,)","(True,)",True
