,district,area,year,rooms,value,floor,elevator,parking,warehouse
17883, گیشا (کوی نصر) ,90,1395,2,8500000000,3,True,True,True
17884, بریانک ,68,1397,2,2650000000,1,True,True,True
17885, نیاوران ,211,1397,3,31000000000,2,True,True,True
17886, مبارک‌آباد بهشتی ,65,1401,1,1202500000,1,True,True,True
17887, جیحون ,46,1401,1,2150000000,2,True,True,False
17888, مبارک‌آباد بهشتی ,90,1398,2,1485000000,3,True,True,True
17889, نبی اکرم(ص),85,1392,2,2920000000,4,True,True,True
17890, شهرآرا,141,1394,3,10575000000,1,True,True,True
17891, شهران جنوبی ,66,1388,1,4230000000,4,True,True,True
17892, ولنجک ,188,1401,3,27800000000,5,True,True,True
17893, شهرک غرب ,135,1380,2,10500000000,3,True,True,True
17894, سازمان برنامه ,112,1392,3,8950000000,2,True,True,True
17895, میرداماد ,175,1396,3,15800000000,3,True,True,True
17896, ظفر ,145,1401,3,16500000000,3,True,True,True
17897, میرداماد ,128,1399,2,16000000000,1,True,True,True
17898, جنت‌آباد جنوبی ,164,1401,3,14300000000,5,True,True,True
17899, قیطریه ,192,1382,3,17600000000,4,True,True,True
17900, سعادت‌آباد ,135,1395,3,14200000000,5,True,True,True
17901, سعادت‌آباد,126,1399,2,14000000000,3,True,True,True
17902, پیروزی ,130,1394,3,5600000000,1,True,True,True
17903, ظفر ,126,1399,2,11970000000,5,True,True,True
17904, هروی ,154,1386,3,10500000000,2,True,True,True
17905, اقدسیه ,105,1397,2,12500000000,5,True,True,True
17906, هروی ,167,1387,3,11950000000,3,True,True,True
17907, شمس‌آباد ,81,1399,2,5800000000,2,True,True,True
17908, هروی ,160,1400,3,14400000000,2,True,True,True
17909, آذربایجان ,50,1390,1,1800000000,2,True,True,True
17910, نارمک,173,1400,3,13300000000,5,True,True,True
17911, ستارخان ,80,1401,2,5600000000,2,True,True,True
17912, مرزداران ,86,1387,2,6000000000,4,True,True,True
17913, جنت‌آباد جنوبی ,115,1387,2,7750000000,4,True,True,True
17914, ستارخان ,89,1397,2,5900000000,1,True,True,True
17915, ظفر ,110,1401,2,9100000000,3,True,True,True
17916, جیحون ,64,1388,2,2000000000,4,True,True,False
17917, شوش ,58,1385,1,1340000000,1,True,True,False
17918, صادقیه ,97,1401,2,6840000000,2,True,True,True
17919, ستارخان ,100,1400,2,6500000000,1,True,True,True
17920, جی ,123,1396,3,4500000000,3,True,True,True
17921, سعادت‌آباد ,125,1387,3,9850000000,2,True,True,True
17922, مرزداران ,127,1393,3,10500000000,4,True,True,True
17923, قیطریه ,145,1386,3,13000000000,2,True,True,True
17924, قیطریه ,96,1391,2,9200000000,4,True,True,True
17925, قیطریه ,205,1401,3,32800000000,5,True,True,True
17926, میرداماد ,110,1380,2,8500000000,1,True,True,True
17927, شهرک غرب ,117,1381,2,18720000000,15,True,True,True
17928, زنجان ,57,1401,1,3100000000,1,True,True,False
17929, هروی ,155,1401,3,15700000000,5,True,True,True
17930, ستارخان ,75,1401,2,5050000000,1,True,True,False
17931, مبارک‌آباد بهشتی ,80,1398,2,1360000000,4,True,True,False
17932, پونک ,290,1401,4,32000000000,4,True,True,True
17933, سیدخندان ,110,1401,2,9350000000,5,True,True,True
17934, کوی فردوس ,138,1398,3,10000000000,3,True,True,True
17935, مرزداران ,91,1391,2,7280000000,1,True,True,True
17936, صادقیه,90,1392,2,6500000000,1,True,True,True
17937, دریاچه شهدای خلیج فارس ,137,1392,3,6000000000,9,True,True,True
17938, تهرانپارس غربی ,150,1400,3,11000000000,6,True,True,True
17939, جردن ,145,1394,2,16000000000,3,True,True,True
17940, شهران جنوبی ,69,1385,2,4150000000,2,True,True,True
17941, افسریه ,77,1391,1,2600000000,3,True,True,True
17942, صادقیه ,79,1387,2,3700000000,5,True,True,True
17943, منیریه ,117,1385,3,3850000000,3,True,True,True
17944, نظام‌آباد ,64,1398,2,2640000000,3,True,True,True
17945, باغ فیض ,67,1401,1,3490000000,5,True,True,True
17946, جردن ,165,1392,3,16500000000,3,True,True,True
17947, اباذر ,200,1384,3,12000000000,3,True,True,True
17948, ولنجک ,116,1384,3,12000000000,2,True,True,True
17949, دریاچه شهدای خلیج فارس ,145,1396,2,6900000000,19,True,True,True
17950, سلسبیل ,53,1388,1,2150000000,2,True,True,True
17951, جنت‌آباد مرکزی ,74,1386,2,5000000000,4,True,True,True
17952, هاشمی ,61,1384,1,2200000000,3,True,True,False
17953, سعادت‌آباد ,230,1397,3,34000000000,2,True,True,True
17954, سعادت‌آباد ,197,1388,3,19700000000,4,True,True,True
17955, شمس‌آباد ,104,1395,2,6970000000,4,True,True,True
17956, شمس‌آباد ,112,1394,2,7600000000,1,True,True,True
17957, هروی ,102,1401,2,9180000000,11,True,True,True
17958, شهر زیبا ,88,1386,2,4900000000,2,True,True,True
17959, چیتگر ,123,1400,2,5535000000,12,True,True,True
17960, شهرک غرب ,125,1388,3,10000000000,3,True,True,True
17961, استاد معین ,63,1393,2,2400000000,1,True,True,False
17962, کوی فردوس ,165,1388,3,9500000000,2,True,True,True
17963, الهیه ,120,1400,2,33600000000,4,True,True,True
17964, سازمان برنامه,85,1385,2,5800000000,2,True,True,True
17965, دروس ,117,1388,2,11700000000,2,True,True,True
17966, سعادت‌آباد ,125,1401,2,17500000000,1,True,True,True
17967, آذربایجان ,93,1394,2,4200000000,4,True,True,True
17968,0,0,0,0,0,0,True,True,True
17969, سعادت‌آباد ,152,1390,3,13500000000,1,True,True,True
17970, شهرک غرب ,110,1401,2,15950000000,11,True,True,True
17971, پونک ,110,1395,2,8500000000,4,True,True,True
17972, پاسداران ,176,1397,3,14000000000,1,True,True,True
17973, مرزداران ,103,1394,2,6300000000,3,True,True,True
17974, دبستان ,115,1378,3,6000000000,4,True,True,True
17975, مرزداران,104,1395,2,9850000000,4,True,True,True
17976, سلسبیل ,64,1389,2,2230000000,2,True,True,False
17977, سعادت‌آباد ,66,1393,2,8000000000,1,True,True,True
17978, یوسف‌آباد ,112,1384,2,8300000000,1,True,True,True
17979, امیرآباد ,229,1400,3,21750000000,4,True,True,True
17980, امیرآباد ,188,1400,3,17700000000,4,True,True,True
17981, جنت‌آباد جنوبی,92,1383,2,4750000000,4,True,True,True
17982, امیریه ,50,1384,1,1330000000,1,True,True,True
17983, دریاچه شهدای خلیج فارس ,110,1397,2,5200000000,18,True,True,True
17984, منیریه ,65,1391,2,3350000000,4,True,True,True
17985, طرشت ,56,1384,2,3300000000,3,True,True,True
17986, الهیه ,148,1401,3,26500000000,5,True,True,True
17987, ولنجک ,320,1395,3,89000000000,5,True,True,True
17988, مبارک‌آباد بهشتی ,68,1398,1,1122000000,3,True,True,False
17989, ولنجک ,300,1400,4,87000000000,5,True,True,True
17990, صادقیه ,116,1400,2,8100000000,2,True,True,True
17991, جنت‌آباد جنوبی ,135,1401,3,10500000000,2,True,True,True
17992, کوهک,157,1393,3,9400000000,1,True,True,True
17993, قیطریه ,155,1400,3,15600000000,3,True,True,True
17994, قیطریه ,160,1401,3,15900000000,3,True,True,True
17995, سیدخندان ,75,1401,1,7500000000,3,True,True,True
17996, جردن,226,1400,3,37290000000,3,True,True,True
17997, مبارک‌آباد بهشتی ,102,1399,2,1672000000,2,True,True,True
17998, نارمک ,100,1401,2,9500000000,2,True,True,True
17999, جیحون ,67,1398,2,2450000000,3,True,True,False
18000, شهرک غرب ,154,1372,3,13000000000,1,True,True,True
18001, سازمان برنامه ,78,1388,2,5250000000,4,True,True,True
18002, اباذر ,115,1400,3,11270000000,5,True,True,True
18003, سهروردی ,105,1387,2,7700000000,5,True,True,True
18004, جلفا ,122,1397,3,10000000000,1,True,True,True
18005, وردآورد ,75,1401,2,1365000000,9,True,True,True
18006, جنت‌آباد شمالی ,89,1381,2,4700000000,2,True,True,True
18007, مبارک‌آباد بهشتی ,90,1397,2,1818000000,3,True,True,False
18008, باغ فیض ,54,1385,1,3520000000,2,True,True,True
18009, کوی فردوس,100,1386,3,6050000000,5,True,True,True
18010, کاظم‌آباد ,69,1400,1,4347000000,4,True,True,True
18011, هاشم‌آباد ,43,1392,1,1190000000,5,True,True,False
18012, دروس ,273,1396,4,33000000000,4,True,True,True
18013, جنت‌آباد جنوبی ,130,1394,3,7500000000,3,True,True,True
18014, استاد معین ,94,1398,2,4720000000,1,True,True,True
18015, مبارک‌آباد بهشتی ,165,1399,3,2888000000,5,True,True,True
18016, نیاوران ,175,1390,3,22500000000,5,True,True,True
18017, اندیشه (شهر زیبا) ,77,1388,2,1227000000,2,True,True,True
18018, سعادت‌آباد ,100,1384,2,8800000000,1,True,True,True
18019, سعادت‌آباد ,160,1388,3,13500000000,3,True,True,True
18020, سعادت‌آباد ,240,1385,4,24000000000,3,True,True,True
18021, سعادت‌آباد ,200,1380,3,26500000000,11,True,True,True
18022, زنجان ,73,1382,2,2745000000,3,True,True,False
18023, نواب ,46,1380,1,1000000000,1,True,True,False
18024, سلسبیل ,75,1382,2,2100000000,3,True,True,False
18025, هفت چنار ,46,1399,1,1850000000,2,True,True,False
18026, سلسبیل ,47,1383,1,1730000000,3,True,True,True
18027, مبارک‌آباد بهشتی ,80,1401,3,1300000000,3,True,True,True
18028, بهار ,61,1384,1,2900000000,1,True,True,False
18029, سلسبیل ,60,1380,2,1990000000,3,True,True,False
18030, قنات‌کوثر ,93,1394,2,5500000000,1,True,True,True
18031, نیاوران ,150,1400,2,28000000000,15,True,True,True
18032, منیریه ,128,1394,3,6250000000,7,True,True,True
18033, جردن ,165,1389,3,13000000000,3,True,True,True
18034, نواب ,50,1380,1,1450000000,3,True,True,False
18035, یوسف‌آباد ,200,1401,3,22500000000,4,True,True,True
18036, جیحون ,69,1401,2,3150000000,1,True,True,True
18037, دهکده المپیک ,113,1401,2,3410000000,10,True,True,True
18038, منیریه ,138,1395,3,7950000000,5,True,True,True
18039, جی ,56,1376,1,1575000000,2,True,True,False
18040, پاتریس لومومبا ,151,1401,3,11650000000,4,True,True,True
18041, میرداماد ,190,1383,3,15000000000,4,True,True,True
18042, نیاوران,1030,1395,4,170000000000,3,True,True,True
18043, فیروزآبادی ,91,1387,2,2403000000,3,True,True,False
18044, آبشار تهران,130,1385,2,4800000000,3,True,True,True
18045, کوی فردوس ,120,1400,3,8500000000,2,True,True,True
18046, سبلان ,67,1375,2,1995000000,2,True,True,False
18047, میرداماد ,107,1399,2,10400000000,2,True,True,True
18048, گیشا (کوی نصر) ,93,1397,2,9300000000,1,True,True,True
18049, جی ,110,1401,2,4150000000,3,True,True,True
18050, جنت‌آباد مرکزی ,70,1384,2,4000000000,2,True,True,True
18051, کوی فردوس ,135,1382,3,6100000000,5,True,True,True
18052, پونک ,158,1401,3,14200000000,4,True,True,True
18053, مرزداران ,185,1400,3,16000000000,3,True,True,True
18054, جی,57,1386,2,1750000000,4,True,True,True
18055, شهر زیبا ,105,1383,2,5099000000,3,True,True,True
18056, پرستار,57,1389,2,2750000000,4,True,True,True
18057, بهار ,90,1401,2,6300000000,5,True,True,True
18058,1370,1370,1370,1370,1370,1370,True,True,True
18059, سهروردی ,120,1401,2,8800000000,5,True,True,True
18060, پاسداران ,110,1401,2,8800000000,1,True,True,True
18061, شهرک غرب ,95,1401,2,13300000000,11,True,True,True
18062, دربند ,100,1401,2,95000000000,2,True,True,True
18063, سهروردی ,152,1401,3,10600000000,1,True,True,True
18064, نواب,58,1392,1,1430000000,3,True,True,False
18065, سهروردی ,128,1401,3,10880000000,4,True,True,True
18066, سلسبیل ,84,1385,2,2350000000,3,True,True,False
18067, سعادت‌آباد ,171,1399,3,32500000000,5,True,True,True
18068, سعادت‌آباد ,310,1401,4,52700000000,5,True,True,True
18069, سعادت‌آباد ,240,1401,3,61200000000,5,True,True,True
18070, جنت‌آباد جنوبی ,55,1395,1,3850000000,1,True,True,True
18071, درب دوم ,115,1391,2,9000000000,1,True,True,True
18072, هروی ,182,1377,3,10400000000,2,True,True,False
18073, پیروزی ,80,1401,2,2600000000,3,True,True,False
18074, جنت‌آباد مرکزی ,55,1386,1,3600000000,1,True,True,True
18075, جنت‌آباد مرکزی ,105,1394,2,7100000000,2,True,True,True
18076, مبارک‌آباد بهشتی ,72,1399,2,1490400000,3,True,True,True
18077, الهیه ,200,1388,3,17300000000,1,True,True,True
18078, مبارک‌آباد بهشتی ,58,1401,1,974000000,3,True,True,False
18079, ولنجک ,162,1391,3,22000000000,4,True,True,True
18080, الهیه ,168,1390,3,26950000000,3,True,True,True
18081, جنت‌آباد جنوبی ,107,1387,2,6690000000,2,True,True,True
18082, گیشا (کوی نصر) ,117,1401,3,10600000000,3,True,True,True
18083, مبارک‌آباد بهشتی ,100,1401,2,1680000000,4,True,True,True
18084, زعفرانیه ,100,1385,2,12000000000,5,True,True,True
18085, سلسبیل ,65,1387,2,2600000000,2,True,True,True
18086, جنت‌آباد مرکزی ,120,1398,2,8690000000,4,True,True,True
18087, جنت‌آباد شمالی ,125,1401,2,8490000000,2,True,True,True
18088, آذربایجان ,80,1380,2,3100000000,1,True,True,False
18089, کوی فردوس ,82,1384,2,4700000000,2,True,True,True
18090, جنت‌آباد مرکزی ,104,1390,2,7100000000,2,True,True,True
18091, قیطریه,163,1397,3,18750000000,6,True,True,True
18092, جنت‌آباد مرکزی ,60,1395,1,4380000000,1,True,True,True
18093, ولنجک ,205,1400,3,20000000000,5,True,True,True
18094, قلهک,95,1401,2,10450000000,2,True,True,True
18095, بریانک ,41,1386,1,1300000000,3,True,True,False
18096, فرمانیه ,175,1385,3,16800000000,5,True,True,True
18097, هاشم‌آباد ,69,1401,2,1326000000,1,True,True,False
18098,1370,1370,1370,1370,1370,1370,True,True,True
18099, کوی فردوس ,108,1395,2,7850000000,5,True,True,True
18100, هروی ,120,1385,3,7750000000,2,True,True,True
18101, شهرک راه‌آهن ,132,1401,2,5100000000,3,True,True,True
18102, زعفرانیه ,340,1399,4,90000000000,8,True,True,True
18103, زعفرانیه ,195,1395,3,31000000000,5,True,True,True
18104, الهیه ,130,1401,2,27000000000,8,True,True,True
18105, کوی فردوس ,135,1397,3,10200000000,4,True,True,True
18106, فرمانیه ,90,1392,2,12000000000,1,True,True,True
18107, سهروردی ,100,1396,2,8100000000,4,True,True,True
18108, مجیدیه ,64,1382,1,2720000000,4,True,True,False
18109, میدان حر,67,1381,2,2100000000,2,True,True,True
18110, جی ,75,1398,2,2920000000,1,True,True,True
18111, طوس ,58,1388,1,2400000000,3,True,True,True
18112, نارمک ,85,1397,2,6300000000,2,True,True,True
18113, کوی فردوس ,85,1392,2,6000000000,4,True,True,True
18114, جیحون ,48,1394,1,1900000000,3,True,True,False
18115, کوی فردوس ,45,1395,1,3700000000,2,True,True,True
18116, قلهک ,125,1401,2,13750000000,2,True,True,True
18117, سعادت‌آباد ,160,1385,3,12000000000,1,True,True,True
18118, اباذر ,64,1391,2,4790000000,3,True,True,True
18119, کوی فردوس ,175,1387,4,10000000000,2,True,True,True
18120, ستارخان ,110,1401,2,7500000000,1,True,True,True
18121, ستارخان ,126,1394,3,6540000000,1,True,True,True
18122, تهرانپارس شرقی ,45,1384,1,2000000000,2,True,True,False
18123, عباس‌آباد ,80,1401,2,4580000000,1,True,True,True
18124, هروی ,150,1389,3,11250000000,3,True,True,True
18125, نارمک ,48,1385,1,2550000000,3,True,True,False
18126, جی ,48,1376,1,1480000000,1,True,True,False
18127, دریان‌نو,110,1392,3,7500000000,3,True,True,True
18128, اباذر ,102,1387,2,6250000000,4,True,True,True
18129, گیشا (کوی نصر) ,98,1375,2,7300000000,3,True,True,True
18130, الهیه ,335,1401,4,68000000000,3,True,True,True
18131, دروس ,230,1401,3,57500000000,8,True,True,True
18132, جردن ,170,1400,3,20000000000,7,True,True,True
18133, جردن ,95,1390,2,7850000000,2,True,True,True
18134, دریان‌نو,100,1401,2,8000000000,3,True,True,True
18135, دریاچه شهدای خلیج فارس ,137,1396,3,8700000000,10,True,True,True
18136, ازگل ,135,1399,2,18000000000,10,True,True,True
18137, تهرانپارس غربی ,113,1397,2,7000000000,1,True,True,True
18138, توانیر ,108,1385,2,6577788877,5,True,True,True
18139, شهرک نفت (منطقه ۱) ,102,1390,2,6900000000,3,True,True,True
18140, هروی ,126,1385,3,8500000000,1,True,True,True
18141, پونک,90,1396,2,5400000000,3,True,True,True
18142, نیاوران,166,1383,3,16000000000,4,True,True,True
18143, پاتریس لومومبا ,140,1399,3,10000000000,5,True,True,True
18144, ائمه اطهار ,107,1399,2,5300000000,2,True,True,True
18145, هفت چنار ,75,1400,2,2550000000,5,True,True,False
18146, سلسبیل ,50,1390,1,2200000000,1,True,True,False
18147, شهرک غرب ,165,1387,3,12500000000,5,True,True,True
18148, جنت‌آباد مرکزی ,106,1401,2,7800000000,6,True,True,True
18149, میرداماد,106,1383,2,9350000000,2,True,True,True
18150, شهر زیبا ,165,1386,3,9100000000,5,True,True,True
